,name,position,company,description,linkedin_url
23,b'Derek Hahn',b'',b'',b'Market Vice President at Expedient',b'tps://www.linkedin.com/in/derekhahn'
24,b'Scott Rhyan',b'',b'',b'Vice President of Professional Services at inContact',b'tps://www.linkedin.com/in/scott-rhyan-68b2012'
25,b'Christina M. Moore',b'',b'',"b'Vice President at Santa Rosa Consulting, Inc.'",b'tps://www.linkedin.com/in/christina-m-moore-6765282'
26,b'Monte Hartranft',b'',b'',b'Vice President of Sales @ New Horizons / Senior Executive with 15+ years in the IT Services Industry',b'tps://www.linkedin.com/in/montehartranft'
27,b'Patrick Hess',b'',b'',"b'Vice President, RPM Managed IT'",b'tps://www.linkedin.com/in/thinkrpminc'
28,b'Michael Gold',b'',b'',b'Vice President Analytics & Technology at Midwest Health Collaborative',b'tps://www.linkedin.com/in/michaelskilkengold'
29,b'Jill Tubaugh',b'',b'',b'Vice President; Senior Product Manager | Digital Services at Huntington National Bank',b'tps://www.linkedin.com/in/jrzelein'
30,b'Kapil Khosla',b'',b'',b'Associate Vice President at Sogeti',b'tps://www.linkedin.com/in/kapilkhosla'
31,b'Jim Yappel',"b'Vice President, Global Accounts'",b'DAS Gemacht',"b'Vice President, Global Accounts, DAS Gemacht'",b'tps://www.linkedin.com/in/jim-yappel-9646822'
32,b'Robert Stevenson',b'',b'',b'Vice President at JPMorgan Chase',b'tps://www.linkedin.com/in/robert-stevenson-022555'
33,b'Matt Fay',b'',b'',b'Vice President of Sales',b'tps://www.linkedin.com/in/matt-fay-586a887'
34,b'Shawn Dean',b'',b'',"b'Vice President of Sales, Channels and Alliances - Americas at Symphony GOLD'",b'tps://www.linkedin.com/in/shawnmdean'
35,b'Dave Speck',b'',b'',"b'Vice President of Product Development, Agile Coach at OnShift'",b'tps://www.linkedin.com/in/davespeck'
36,b'Christopher Carlson',b'',b'',b'Executive Vice President/Chief Operating Officer',b'tps://www.linkedin.com/in/christophertcarlson'
37,b'Jonathan Levoy',b'',b'',b'Executive Vice President at Alego Health',b'tps://www.linkedin.com/in/jonathanlevoy'
38,b'Bryant K Young',b'',b'',b'Vice President & Chief Technology Officer at PSI (Proteam Solutions Inc)',b'tps://www.linkedin.com/in/bryant-k-young-5440094'
39,b'Mathew Sheets',b'',b'',b'Vice President - Emerging Technologies at braXos Security Software',b'tps://www.linkedin.com/in/mathewsheets'
40,"b'Mark Latture, MBA'",b'',b'',"b'Vice President Development at SYNERUS, Inc.'",b'tps://www.linkedin.com/in/latture'
41,b'Mahesh Dalvi',b'',b'',b'Vice President - Global IT Services and Solutions',b'tps://www.linkedin.com/in/maheshdalvi'
42,b'Shawn Dean',b'',b'',"b'Vice President of Sales, Channels and Alliances - Americas at Symphony GOLD'",b'tps://www.linkedin.com/in/shawnmdean'
43,b'Dave Speck',b'',b'',"b'Vice President of Product Development, Agile Coach at OnShift'",b'tps://www.linkedin.com/in/davespeck'
44,b'Christopher Carlson',b'',b'',b'Executive Vice President/Chief Operating Officer',b'tps://www.linkedin.com/in/christophertcarlson'
45,b'Jonathan Levoy',b'',b'',b'Executive Vice President at Alego Health',b'tps://www.linkedin.com/in/jonathanlevoy'
46,b'Bryant K Young',b'',b'',b'Vice President & Chief Technology Officer at PSI (Proteam Solutions Inc)',b'tps://www.linkedin.com/in/bryant-k-young-5440094'
47,b'Bob Malik',b'',b'',"b'Vice President at Everest Technologies, Inc.'",b'tps://www.linkedin.com/in/bob-malik'
48,"b'Chad Pfaff, PMI-ACP'",b'',b'',"b'Vice President of Technology at Vantage Point Logistics, Inc.'",b'tps://www.linkedin.com/in/chadpfaff'
49,b'Mathew Sheets',b'',b'',b'Vice President - Emerging Technologies at braXos Security Software',b'tps://www.linkedin.com/in/mathewsheets'
50,"b'Mark Latture, MBA'",b'',b'',"b'Vice President Development at SYNERUS, Inc.'",b'tps://www.linkedin.com/in/latture'
51,b'Mahesh Dalvi',b'',b'',b'Vice President - Global IT Services and Solutions',b'tps://www.linkedin.com/in/maheshdalvi'
52,b'Steve Engle',b'',b'',"b'Vice President, Sales at Exacter, Inc.'",b'tps://www.linkedin.com/in/steveengle'
53,b'Chris Anderson',b'',b'',"b'Vice President, Solution Services at UNICON International'",b'tps://www.linkedin.com/in/jchrisanderson'
54,b'Randy Kubacki',b'',b'',"b'Vice President, Shared Services at CareWorks Family of Companies'",b'tps://www.linkedin.com/in/randy-kubacki-6271895'
55,b'Kabron Kline',b'',b'',b'Vice President at JPMorgan Chase',b'tps://www.linkedin.com/in/kabron'
56,b'Mike Kingzett',b'',b'',b'Vice President at JPMorgan Chase',b'tps://www.linkedin.com/in/mike-kingzett-bb11592'
57,b'Beth Berry',b'',b'',b'Vice President Service Industry Solutions at RealGreen Systems',b'tps://www.linkedin.com/in/beth-berry-8249021'
58,b'Amber Shields',b'',b'',"b'Vice President - Executive Recruiter, Global Technology Recruiting'",b'tps://www.linkedin.com/in/amber-shields-3078154'
59,b'Justin Hooper',b'',b'',"b'Vice President, Infrastructure Services at Cardinal Health'",b'tps://www.linkedin.com/in/thehooper'
60,b'Todd Ellwood',b'',b'',"b'Vice President - Sales at FloQast, Inc.'",b'tps://www.linkedin.com/in/toddellwood'
61,b'Kyle Salyers',b'',b'',"b'Health Catalyst, Senior Vice President'",b'tps://www.linkedin.com/in/kyle-salyers-b644377'
62,b'Lori Angalich',b'',b'',b'Marketing Vice President at Lightwell | Technology Marketing Leader',b'tps://www.linkedin.com/in/loriangalich'
63,b'Perry Carfagna',b'',b'',"b'Vice President, Software & Solution Sales'",b'tps://www.linkedin.com/in/perrycarfagna'
64,b'Jeff Spridgeon',b'',b'',"b'Vice President, Sales at Wiretap'",b'tps://www.linkedin.com/in/jeff-spridgeon-022bb991'
65,b'Dan English',b'',b'',"b'Vice President, IT Solutions Delivery at Abercrombie & Fitch'",b'tps://www.linkedin.com/in/dan-english-0b06852'
66,b'Jay Antani',b'',b'',b'Vice President Business Development at Optum',b'tps://www.linkedin.com/in/jayantani'
67,b'Siva Sunder',b'',b'',b'Vice President Healthcare at Technosoft Corp.',b'tps://www.linkedin.com/in/sivasunder'
68,b'Tom Montes',b'',b'',b'Vice President - Ohio',b'tps://www.linkedin.com/in/tom-montes-106934'
69,b'Todd Ellwood',b'',b'',"b'Vice President - Sales at FloQast, Inc.'",b'tps://www.linkedin.com/in/toddellwood'
70,b'Kyle Salyers',b'',b'',"b'Health Catalyst, Senior Vice President'",b'tps://www.linkedin.com/in/kyle-salyers-b644377'
71,b'Lori Angalich',b'',b'',b'Marketing Vice President at Lightwell | Technology Marketing Leader',b'tps://www.linkedin.com/in/loriangalich'
72,b'Perry Carfagna',b'',b'',"b'Vice President, Software & Solution Sales'",b'tps://www.linkedin.com/in/perrycarfagna'
73,b'Jeff Spridgeon',b'',b'',"b'Vice President, Sales at Wiretap'",b'tps://www.linkedin.com/in/jeff-spridgeon-022bb991'
74,b'Dominic Citino',b'',b'',"b'Vice President, North American Partner Development at Episerver'",b'tps://www.linkedin.com/in/dominiccitino'
75,b'Dan English',b'',b'',"b'Vice President, IT Solutions Delivery at Abercrombie & Fitch'",b'tps://www.linkedin.com/in/dan-english-0b06852'
76,b'Jay Antani',b'',b'',b'Vice President Business Development at Optum',b'tps://www.linkedin.com/in/jayantani'
77,b'Siva Sunder',b'',b'',b'Vice President Healthcare at Technosoft Corp.',b'tps://www.linkedin.com/in/sivasunder'
78,b'Tom Montes',b'',b'',b'Vice President - Ohio',b'tps://www.linkedin.com/in/tom-montes-106934'
79,"b'Robert J. Caruso, CISSP, CRISC'",b'',b'',"b'Vice President, Global Technology'",b'tps://www.linkedin.com/in/robert-j-caruso-cissp-crisc-9b99062'
80,b'Avanish Sharma',b'',b'',b'Vice President at Keizer Solutions Inc',b'tps://www.linkedin.com/in/avanishsharma'
81,"b'Vipul Shukla, PMP'",b'',b'',b'Vice President at JPMorgan Chase & Co',b'tps://www.linkedin.com/in/vipul-shukla-pmp-00a4171'
82,b'Rod Ball',b'',b'',b'Sr. Vice President of Development at irth Solutions',b'tps://www.linkedin.com/in/rodball'
83,b'John Witherspoon',b'',b'',"b'Vice President, Global Technology at JPMorgan Chase'",b'tps://www.linkedin.com/in/johnwitherspoon'
84,b'Vikas Wali',b'',b'',b'Vice President-IT',b'tps://www.linkedin.com/in/vwali'
85,b'Jim Kaniaris',b'',b'',"b'Vice President, Customer Experience'",b'tps://www.linkedin.com/in/jim-kaniaris-1498531'
86,b'Brian Mohr',b'',b'',b'Vice President at PunchOut Catalogs',b'tps://www.linkedin.com/in/brianjmohr'
87,b'Julio Ortiz',b'',b'',b'Senior Vice President - Chief Data Officer',b'tps://www.linkedin.com/in/itleader'
88,b'Jennifer Gesing',b'',b'',b'Vice President of Sales Small Business Services',b'tps://www.linkedin.com/in/jennifer-gesing-670b252a'
89,b'Rudy Piekarski',b'',b'',b'Vice President Sales - East / LATAM at LogRhythm',b'tps://www.linkedin.com/in/rudypiekarski'
90,b'Lou Fini',b'',b'',b'Regional Vice President',b'tps://www.linkedin.com/in/loufini'
91,b'Jessica (Barnett) Campbell',b'',b'',"b'Vice President Client Partnerships at Nordic Consulting Partners, Inc.'",b'tps://www.linkedin.com/in/jessica-barnett-campbell-8662954'
92,b'Mark Heitkamp',b'',b'',"b'Vice President, Enterprise Services at CareSource'",b'tps://www.linkedin.com/in/mark-heitkamp-829b5821'
93,b'Paul Owen',b'',b'',b'Vice President Corporate Development M&A',b'tps://www.linkedin.com/in/paulowen1'
94,b'James Bycura',b'',b'',"b'Vice President, Information Technology at Allegheny Health Network'",b'tps://www.linkedin.com/in/jamesbycura'
95,b'Dave Wilson',b'',b'',"b'Vice President, Premium Engagement Sales'",b'tps://www.linkedin.com/in/davegwilson'
96,b'Will Lazzaro',b'',b'',b'Vice President of Software Development at Dakota Software',b'tps://www.linkedin.com/in/willlazzaro'
97,b'Paul Toenjes',b'',b'',b'Sr Vice President at VisionIT',b'tps://www.linkedin.com/in/paul-toenjes-95b8b16'
98,b'Steve Haynes',b'',b'',b'Executive Vice President',b'tps://www.linkedin.com/in/steve-haynes-4464a11'
99,b'Chris Schmidt',b'',b'',"b'Vice President, Sales - Midwest at PhishMe, Inc.'",b'tps://www.linkedin.com/in/chris-schmidt-a2175810'
100,b'Tyler Smith',b'',b'',"b'Executive Vice President Of Customer Success, Co-Founder and Partner, Information Security Engineer.'",b'tps://www.linkedin.com/in/tylersmith5'
101,b'TJ Ryan',b'',b'',b'Vice President and PSO Practice Leader at GT Nexus',b'tps://www.linkedin.com/in/tjryan1'
102,b'Wes Bishop',b'',b'',b'Vice President of Sales at irth Solutions',b'tps://www.linkedin.com/in/wesbishop3'
103,b'Todd Berner',b'',b'',"b'Mobility Software Executive, Vice President, Retail Solutions at Zebra Technologies'",b'tps://www.linkedin.com/in/toddberner'
104,b'Bradford Mandell',b'',b'',"b'Senior Vice President at EmpowerID; President at Microman, Inc.; Managing Partner at Presence Management LLC'",b'tps://www.linkedin.com/in/bradford-mandell-4348954'
105,b'Stacey Knettler',b'',b'',b'Vice President Strategic Initiatives at Aesynt',b'tps://www.linkedin.com/in/stacey-knettler-20a2b67'
106,"b'Mark Fletcher, PMP'",b'',b'',"b'Vice President, Global Enterprise Information Systems'",b'tps://www.linkedin.com/in/mefletcherpmp'
107,b'Bob Mau',b'',b'',b'Account Vice President at ikaSystems',b'tps://www.linkedin.com/in/bobmau'
108,b'Jay Kissman',b'',b'',"b'Vice President, Digital Experience at Celerity'",b'tps://www.linkedin.com/in/jaykissman'
109,b'Paul Siefert',b'',b'',b'Vice President Software Systems',b'tps://www.linkedin.com/in/paul-siefert-5542452'
110,b'Bob BuWalda',b'',b'',"b'Area Vice President,ISV/OEM Sales, Healthcare, Public Sector and Education Verticals at Oracle'",b'tps://www.linkedin.com/in/bob-buwalda-480b581'
111,b'George Hinkle',b'',b'',b'Vice President at Bank of America',b'tps://www.linkedin.com/in/george-hinkle-ab824b3'
112,b'Glenn Boland',b'',b'',b'Vice President EMR Channel Alignment at M*Modal',b'tps://www.linkedin.com/in/glennboland'
113,b'Jim Aten',b'',b'',b'Executive Vice President - Chief Delivery Officer at Northwoods',b'tps://www.linkedin.com/in/jimaten'
114,b'Jeff Kerr',b'',b'',"b'Vice President, Global Technology, JPMorgan Chase'",b'tps://www.linkedin.com/in/kerrjeff'
115,b'Daniel Iannarino',b'',b'',"b'Vice President of Sales and Operations at Resale Technologies, LLC'",b'tps://www.linkedin.com/in/danieliannarino'
116,b'Michael McAlear',b'',b'',"b'Vice President at UNICON International, Inc.'",b'tps://www.linkedin.com/in/mcalear'
117,b'Josh Boyer',b'',b'',"b'Vice President at SchoolPointe, Inc.'",b'tps://www.linkedin.com/in/josh-boyer-199b8ab'
118,b'Mark Kash',b'',b'',b'Vice President of Staffing',b'tps://www.linkedin.com/in/mark-kash-91aa074'
119,b'Bryce Waters',b'',b'',b'Vice President-Business Analyst Lead at JPMorgan Chase & Co.',b'tps://www.linkedin.com/in/bryce-waters-a49b018b'
120,b'Sunil Kadiru',b'',b'',b'Vice President at JPMorgan Chase',b'tps://www.linkedin.com/in/sunil-kadiru-6098634'
121,b'Joseph Ferrara',b'',b'',"b'Vice-President, EDI Solutions at Etactics, Inc.'",b'tps://www.linkedin.com/in/joseph-ferrara-b22ba020'
122,b'jay hughes',b'',b'',b'Regional Vice President Client Development at Propeller Health',b'tps://www.linkedin.com/in/jay-hughes-1372a117'
123,"b'Josey Neidhart, MIT, MCTS'",b'',b'',b'Vice President at JPMorgan Chase & Co.',b'tps://www.linkedin.com/in/joseyneidhart'
124,b'Rob Linger',b'',b'',b'Vice President and Chief Information Officer for Pierpont',b'tps://www.linkedin.com/in/rob-linger-76402414'
125,b'Benjamin Wagaman',b'',b'',b'Vice President at JP Morgan Chase',b'tps://www.linkedin.com/in/benjamin-wagaman-206a121'
126,b'William Souder',b'',b'',b'Vice President of Enterprise Information Systems and Services',b'tps://www.linkedin.com/in/william-souder-0112201b'
127,b'George Hunter',b'',b'',b'Vice President IT - Data & Insights',b'tps://www.linkedin.com/in/george-hunter-01644aa'
128,b'Kathy Branson',b'',b'',b'Vice President - Project Manager',b'tps://www.linkedin.com/in/kathy-branson-3323198'
129,b'Traci Davidson',b'',b'',"b'Vice President, Innovation and Development at Learning Circle Educational Services'",b'tps://www.linkedin.com/in/traci-davidson-440275a'
130,b'Tim Patterson',b'',b'',"b'Vice President, Global Technology at JPMorgan Chase'",b'tps://www.linkedin.com/in/tim-patterson-23b1b4b'
131,b'Jo Dulin-DiDonato',b'',b'',b'Vice President at JPMorgan Chase & Co.',b'tps://www.linkedin.com/in/dulindidonato'
132,b'Tyler James',b'',b'',b'Vice President in Global Technology at JPMorgan Chase',b'tps://www.linkedin.com/in/tyler-james-38382b3'
133,b'Rick Robinson',b'',b'',b'Senior Vice President at The Huntington National Bank',b'tps://www.linkedin.com/in/rickrobinson'
134,b'Stephen Steen',b'',b'',b'VP of Machine Learning Services',b'tps://www.linkedin.com/in/steensn'
135,b'Jennifer Lawrence',b'',b'',b'Vice President Inside Sales - Americas at Duo Security',b'tps://www.linkedin.com/in/jennifer-lawrence-a582593'
136,b'Larry Honig',b'',b'',"b'Global Vice President, Client Success at Allscripts'",b'tps://www.linkedin.com/in/lawrencehonig'
137,b'Ryan Hawk',b'',b'',b'Vice President of Sales at Elsevier Clinical Solutions',b'tps://www.linkedin.com/in/ryanhawk12'
138,b'Brenda Kirk',b'',b'',b'Senior Vice President at Hyland Software',b'tps://www.linkedin.com/in/brendakirk'
139,b'Dan Pavlick',b'',b'',"b'Executive Vice President, CIO Corporate and Institutional Banking'",b'tps://www.linkedin.com/in/dan-pavlick-a38ba31'
140,b'Dave Fenech',b'',b'',"b'Vice President, Digital Marketing'",b'tps://www.linkedin.com/in/fenech'
141,b'Lisa Khorey',b'',b'',b'Executive Vice President and Chief Client Delivery Officer - Allscripts',b'tps://www.linkedin.com/in/lisa-khorey-5851269'
142,b'Theodore (Ted) Rogers',b'',b'',b'Vice President Information Technology at Flynn Restaurant Group',b'tps://www.linkedin.com/in/tedrogers2020'
143,b'Scott Wolf',b'',b'',b'Vice President of Information Technology at United Consumer Financial Services',b'tps://www.linkedin.com/in/scottbwolf'
144,b'Raymond Sharp',b'',b'',b'Vice President of Information Technology | IT Executive | Enterprise Systems',b'tps://www.linkedin.com/in/raymondsharp'
145,b'Vince Jackson',b'',b'',b'Vice President Customer Care Operations',b'tps://www.linkedin.com/in/jnvjustin'
146,b'Craig Swen',b'',b'',b'Vice President at Teradata',b'tps://www.linkedin.com/in/caswen'
147,b'Matthew Bruening',b'',b'',b'Vice President - Enterprise Sales at SecureWorks',b'tps://www.linkedin.com/in/matthewbruening'
148,b'Matt McGreal',b'',b'',b'Vice President',b'tps://www.linkedin.com/in/mattmcgreal'
149,b'Brent Cieszynski',b'',b'',b'Vice President - Digital Technology Security & Compliance',b'tps://www.linkedin.com/in/brent-cieszynski-4b91031'
150,b'David Creen',b'',b'',"b'Vice President, Business Development'",b'tps://www.linkedin.com/in/davidcreen'
151,b'Matt Stein',b'',b'',"b'Vice President, Enterprise Technology Development & Innovation at Medical Mutual of Ohio'",b'tps://www.linkedin.com/in/mattstein'
152,b'Marc Braun',b'President & VP of Sales',b'Diskcopy LLC',b'President and VP of Sales at Diskcopy LLC',b'tps://www.linkedin.com/in/braunmarc'
153,b'Kirk Gutmann',b'',b'',b'Senior Vice President Industry Strategy at Siemens PLM Software',b'tps://www.linkedin.com/in/kirk-gutmann-353386b'
154,b'Kevin Flanagan',b'',b'',"b'Vice President, Sales Engineering at PhishMe, Inc.'",b'tps://www.linkedin.com/in/kevin-flanagan-39966'
155,b'Nick Merola',b'',b'',b'Vice President of Sales and Marketing at Apogee IT Services',b'tps://www.linkedin.com/in/nick-merola-b4446617'
156,b'Scott Walston',b'',b'',b'Area Vice President Enterprise Sales Central US at BMC Software',b'tps://www.linkedin.com/in/scottwalston'
157,b'Steve Baird',b'',b'',b'Regional Vice President | SAP SuccessFactors',b'tps://www.linkedin.com/in/shbaird'
158,b'Andrew Arocha',b'',b'',b'Group Vice President - Enterprise Sales at Adobe',b'tps://www.linkedin.com/in/andrew-arocha-bb6b7313'
159,b'Todd Weeks',b'',b'',"b'Group Vice President of Cloud Operations and Chief Security Officer at Plex Systems, Inc.'",b'tps://www.linkedin.com/in/tdaweeks'
160,b'Matt Stein',b'',b'',"b'Vice President, Enterprise Technology Development & Innovation at Medical Mutual of Ohio'",b'tps://www.linkedin.com/in/mattstein'
161,b'Marc Braun',b'President & VP of Sales',b'Diskcopy LLC',b'President and VP of Sales at Diskcopy LLC',b'tps://www.linkedin.com/in/braunmarc'
162,b'Kirk Gutmann',b'',b'',b'Senior Vice President Industry Strategy at Siemens PLM Software',b'tps://www.linkedin.com/in/kirk-gutmann-353386b'
163,b'Kevin Flanagan',b'',b'',"b'Vice President, Sales Engineering at PhishMe, Inc.'",b'tps://www.linkedin.com/in/kevin-flanagan-39966'
164,b'Nick Merola',b'',b'',b'Vice President of Sales and Marketing at Apogee IT Services',b'tps://www.linkedin.com/in/nick-merola-b4446617'
165,b'Rob Attoe',b'',b'',b'Vice President - International Training at Cellebrite',b'tps://www.linkedin.com/in/robattoe'
166,b'Scott Walston',b'',b'',b'Area Vice President Enterprise Sales Central US at BMC Software',b'tps://www.linkedin.com/in/scottwalston'
167,b'Steve Baird',b'',b'',b'Regional Vice President | SAP SuccessFactors',b'tps://www.linkedin.com/in/shbaird'
168,b'Andrew Arocha',b'',b'',b'Group Vice President - Enterprise Sales at Adobe',b'tps://www.linkedin.com/in/andrew-arocha-bb6b7313'
169,b'Todd Weeks',b'',b'',"b'Group Vice President of Cloud Operations and Chief Security Officer at Plex Systems, Inc.'",b'tps://www.linkedin.com/in/tdaweeks'
170,b'Aseem Gupta',b'Executive Vice President Of Operations',b'Sogeti USA (Capgemini Group)',b'Executive Vice President at Capgemini Group',b'tps://www.linkedin.com/in/aseemgupta'
171,b'Pete Mattimore',b'',b'',"b'Vice President, Sales'",b'tps://www.linkedin.com/in/pete-mattimore-65b60a7'
172,b'Katie Brown',b'',b'',"b'Vice President, Client Executive at Avanade'",b'tps://www.linkedin.com/in/kgehring'
173,b'Amy Karpowicz',b'',b'',b'Senior Vice President',b'tps://www.linkedin.com/in/amy-karpowicz-9ab3b12'
174,b'Rocky Pisto',b'',b'',"b'Vice President of Sales, PCI'",b'tps://www.linkedin.com/in/rockypistovppci'
175,b'Jim Kerr',b'',b'',"b'Vice President of Business Development at DMI (Digital Management, LLC)'",b'tps://www.linkedin.com/in/jim-kerr-06342115'
176,b'Vicki Hickman',b'',b'',b'Regional Vice President',b'tps://www.linkedin.com/in/vicki-hickman-4069b26'
177,b'Jeremy Wood',b'',b'',b'Senior Vice President at ComDoc Inc.',b'tps://www.linkedin.com/in/jeremywoodcomdoc'
178,b'Amy Winston',b'',b'',"b'Vice President, Business ByDesign Sales for the Americas at SAP'",b'tps://www.linkedin.com/in/amylwinston'
179,b'Aseem Gupta',b'Executive Vice President Of Operations',b'Sogeti USA (Capgemini Group)',b'Executive Vice President at Capgemini Group',b'tps://www.linkedin.com/in/aseemgupta'
180,b'Pete Mattimore',b'',b'',"b'Vice President, Sales'",b'tps://www.linkedin.com/in/pete-mattimore-65b60a7'
181,b'Katie Brown',b'',b'',"b'Vice President, Client Executive at Avanade'",b'tps://www.linkedin.com/in/kgehring'
182,b'Amy Karpowicz',b'',b'',b'Senior Vice President',b'tps://www.linkedin.com/in/amy-karpowicz-9ab3b12'
183,b'Rocky Pisto',b'',b'',"b'Vice President of Sales, PCI'",b'tps://www.linkedin.com/in/rockypistovppci'
184,"b'Mitch Riehle, MSOL'",b'',b'',b'Vice President',b'tps://www.linkedin.com/in/mitch-riehle-msol-284b7128'
185,b'Jim Kerr',b'',b'',"b'Vice President of Business Development at DMI (Digital Management, LLC)'",b'tps://www.linkedin.com/in/jim-kerr-06342115'
186,b'Vicki Hickman',b'',b'',b'Regional Vice President',b'tps://www.linkedin.com/in/vicki-hickman-4069b26'
187,b'Jeremy Wood',b'',b'',b'Senior Vice President at ComDoc Inc.',b'tps://www.linkedin.com/in/jeremywoodcomdoc'
188,b'Amy Winston',b'',b'',"b'Vice President, Business ByDesign Sales for the Americas at SAP'",b'tps://www.linkedin.com/in/amylwinston'
189,b'Shawn Quigley',b'',b'',"b'System Vice President, IT, Enterprise Architecture, Analytics, Applications at Premier Health'",b'tps://www.linkedin.com/in/shawn-quigley-55a785'
190,b'Daryl Ziegelman',b'',b'',b'Vice President at Central Data Systems',b'tps://www.linkedin.com/in/daryl-ziegelman-ab92b7'
191,b'Andrea Bartlett',b'',b'',"b'Vice President, Strategy and Process Transformation'",b'tps://www.linkedin.com/in/andreagaddie'
192,b'John R Cagle',b'',b'',"b'Senior Vice President of Sales at EF Johnson Technologies, Inc.'",b'tps://www.linkedin.com/in/richcagle'
193,b'Mike Dean',b'',b'',b'Area Vice President of Sales at Oracle',b'tps://www.linkedin.com/in/mike-dean-0505945'
194,b'David Nelson',b'',b'',b'Vice President at Truven Health Analytics',b'tps://www.linkedin.com/in/dlnelson'
195,b'Rich Wilkie',b'',b'',b'Sr. Vice President of Information Technology at Opus',b'tps://www.linkedin.com/in/richwilkie'
196,b'Alex Lunato',b'',b'',b'Vice President - Sales at IQNavigator + Beeline',b'tps://www.linkedin.com/in/alex-lunato-a896b625'
197,b'Michael Cohn',b'',b'',"b'Vice President, Omni-Channel'",b'tps://www.linkedin.com/in/michael-cohn-a5b4711'
198,b'Jeffrey Snyder',b'',b'',b'Vice President at Matic Insurance Services Inc',b'tps://www.linkedin.com/in/jeffrey-snyder-9189b317'
199,b'Douglas Heath',b'',b'',b'Vice President at BCforward',b'tps://www.linkedin.com/in/douglas-heath-8a4a0511'
200,b'Melvin Sperry',b'',b'',"b'Vice President & Chief of Staff, North America Customer Organization at SAP Ariba'",b'tps://www.linkedin.com/in/melvin-sperry-355b68'
201,b'Bill Boehner',b'',b'',"b'Vice President, Project Management Office at Black Box Network Services'",b'tps://www.linkedin.com/in/billboehner'
202,b'John Goodwin',b'',b'',"b'Vice President of Information Technology, EMEIA & Asia Pacific at Allegion, PLC'",b'tps://www.linkedin.com/in/johndgoodwin'
203,b'Erik Langhans',b'',b'',"b'Associate Vice President, IT Applications at Nationwide Insurance'",b'tps://www.linkedin.com/in/eriklanghans'
