,name,position,company,description,linkedin_url
32,b'Remi Diesbourg',b'Founder | CIO VP Director IT',"b'IT Transformation Leaders, Greater Detroit Area'",b'CIO VP Director IT | Expertise in Strategy & Transformations | Builds teams delivering value | Open to new opportunities',b'tps://www.linkedin.com/in/remidiesbourg'
33,b'Dan Batten',b'VP - Information Technology & Chief Information Officer (CIO)',b'SAFHolland',"b'VP - Digital, Information Technology & CIO'",b'tps://www.linkedin.com/in/dsbatten85'
34,b'Chris Johns',"b'CIO, Asset Management Group'",b'PNC',"b'Senior Vice President, CIO - Asset Management Group at PNC'",b'tps://www.linkedin.com/in/chris-johns-2243824'
35,b'Tracy Kemp',b'Vice President & CIO',"b'Allegion, PLC'","b'Senior Vice President & CIO at Allegion, PLC'",b'tps://www.linkedin.com/in/tracy-kemp-278832a'
36,b'John King',"b'Corporate Vice President, Information Solutions and Business Processes (CIO)'",b'The Lubrizol Corporation',"b'Corporate Vice President, Information Solutions and Business Processes (CIO)'",b'tps://www.linkedin.com/in/johnking88'
37,b'David (Dave) M. Mewes',b'Global CIO | SVP IT | Program Leadership',b'Multi-Industry',b'Global CIO | VP IT | Strategy | Infrastructure | Transformation | Turn Around | Business Partner',b'tps://www.linkedin.com/in/davidmmewes'
38,b'Anthony (Tony) DiPonio',b'',b'',b'CIO at Crain Communications',b'tps://www.linkedin.com/in/anthony-tony-diponio-aa41bb3'
39,b'Christopher Nehez',b'Vice President & CIO',b'Oatey Company',b'Vice President & CIO',b'tps://www.linkedin.com/in/chrisnehez'
40,b'Jason OBrien',b'',b'',b'CIO at VMS BioMarketing',b'tps://www.linkedin.com/in/jason-obrien-443b89a'
41,b'Sue Workman',b'',b'',b'Vice President and CIO at Case Western Reserve University',b'tps://www.linkedin.com/in/sueworkman'
42,b'Elizabeth Klee',b'',b'',b'CIO at Urban Science',b'tps://www.linkedin.com/in/elizabeth-klee-1449852'
43,b'Peter Cavanaugh',b'',b'',b'CIO at JEGS High Performance',b'tps://www.linkedin.com/in/peter-cavanaugh-a7307530'
44,b'Dean Riviera',"b'CIO, VP'",b'The Robert Allen Duralee Group',"b'CIO, CTO, CEO, Organizational Change Agent, Consultant, Cloud Solutions, eCommerce, M&A, Digital/People Transformation'",b'tps://www.linkedin.com/in/dean-riviera-3b54115'
45,b'Dave Krabill',b'',b'',b'Vice President of IS / CIO at Swagelok',b'tps://www.linkedin.com/in/dave-krabill-a3b8bb'
46,b'LinkedIn Member',b'',b'',b'',b''
47,b'LinkedIn Member',b'CIO',"b'Horizon Global, LLC'",b'',b''
48,b'Alan Holsztynski',b'',b'',b'CIO at AmeriFirst Home Mortgage',b'tps://www.linkedin.com/in/alanholsztynski'
49,b'Spencer Wood',b'',b'',b'Chief Operations Officer/Deputy State CIO at State of Ohio',b'tps://www.linkedin.com/in/spencwood'
50,"b""Joseph D'Onofrio""",b'VP & CIO',b'Main Sail LLC',b'CIO',b'tps://www.linkedin.com/in/josephd1'
51,b'Mark Boyed',b'',b'',b'CIO at LION',b'tps://www.linkedin.com/in/mboyed'
52,b'Terry Craig',b'VP HR & IT-CIO',b'Data Cooling Technologies (formerly a Air Enterprises Business Unit)',b'VP HR & IT-CIO at Data Cooling Technologies',b'tps://www.linkedin.com/in/terry-craig-9981924'
53,b'Fred Franks',b'',b'',b'CIO at FIT Technologies',b'tps://www.linkedin.com/in/fredfranks'
54,b'Louie Caschera',b'Corporate CIO',b'CareTech Solutions',"b'Corporate CIO - CareTech Solutions, Inc'",b'tps://www.linkedin.com/in/louie-caschera-02163613'
55,b'Matt Goebel',b'CIO',b'Massage Heights',"b'Founder, Co-Founder, Partner, President, CIO. Been called many things, but Husband is my favorite.'",b'tps://www.linkedin.com/in/mattgoebel'
56,b'Doug Hart',b'',b'',"b'Chief Information Officer (CIO) & Director of Client Services at TelSpan, Inc.'",b'tps://www.linkedin.com/in/douglasscotthart'
57,b'Dr. Tom Bilan',b'',b'',"b'CIO at Material Handling Services, LLC'",b'tps://www.linkedin.com/in/bilan'
58,b'Yona Shaposhnik',b'Consulting Architect / Office of CIO',b'Ford Motor Company',b'Consulting Architect - Office of CIO at Ford Motor Company',b'tps://www.linkedin.com/in/yonashaposhnik'
59,b'Michael Richards',b'President and Consulting CIO',b'Visioneering Partners Ltd.',b'Digital Consulting CIO',b'tps://www.linkedin.com/in/mlrvpl'
60,b'Steve Belongia',b'Director of IT & CIO',b'Affinity Apparel',b'CIO - VP of IT at Affinity Apparel',b'tps://www.linkedin.com/in/steve-belongia-5807268'
61,b'Jeremy Brecher',b'',b'',"b'SVP Technology & CIO at Securitas Electronic Security, Inc.'",b'tps://www.linkedin.com/in/jeremybrecher'
62,b'Stephen Shemo',b'CIO',b'Malco Products',b'CIO',b'tps://www.linkedin.com/in/stephen-shemo-7b91bb5'
63,b'Bennett Gaines',"b'Vice President, CIO'",b'First Energy Corporation',"b'Sr. Vice President, CIO First Energy Corporation'",b'tps://www.linkedin.com/in/bennett-gaines-56010a'
64,b'Kirk Montgomery',"b'Vice President, CIO and CISO'",b'APOLLO TRUST COMPANY',"b'Vice President, CIO and CISO'",b'tps://www.linkedin.com/in/kirk-montgomery-b6425118'
65,b'Todd Simmons',b'CIO',b'Rite Rug',b'CIO at Rite Rug Company',b'tps://www.linkedin.com/in/todd-simmons-7703228'
66,b'Bill Dawson',b'',b'',"b'CIO at Syndicate Sales, Inc'",b'tps://www.linkedin.com/in/billedawson'
67,b'Joe Forestal',b'',b'',b'Vice President and CIO at BCforward',b'tps://www.linkedin.com/in/joeforestal'
68,b'Craig Douglas',b'',b'',"b'Consultant, IT Senior Leader, Interim CIO, IT Strategy at Somerset Consulting'",b'tps://www.linkedin.com/in/craigdouglas0707'
69,b'Rich Jackson',b'VP - Office of the CIO/PMO',b'Navient',b'VP Office of the CIO/PMO at Navient',b'tps://www.linkedin.com/in/rich-jackson-16b8b3'
70,b'Standish Stewart',b'',b'',"b'Deputy CIO and Executive Director, Enterprise Application Services at Cuyahoga Community College'",b'tps://www.linkedin.com/in/standish-stewart-564230'
71,b'Charles W. Ash',b'',b'',"b'Deputy CIO, Infrastructure, Innovation & Policy at Ohio Department of Transportation'",b'tps://www.linkedin.com/in/charleswash'
72,b'Anju S. Chopra',"b'CIO/CTO, EVP Technology'",b'Tiversa Inc.- Cybersecurity Firm',b'CIO/CTO \xe2\x97\x8f Technology Executive \xe2\x97\x8f Cybersecurity \xe2\x97\x8f Compliance \xe2\x97\x8f Big Data Analytics \xe2\x97\x8f Machine Learning',b'tps://www.linkedin.com/in/anju-s-chopra-1140762'
73,b'Jeff Martz',b'',b'',"b'VP, CIO at Leidos Health'",b'tps://www.linkedin.com/in/jeff-martz-bb772310'
74,b'Mike Gill',b'CIO',"b'Marian, Inc.'",b'CIO at Marian Inc',b'tps://www.linkedin.com/in/manjindergill'
75,b'Christian Nelson',b'IT Director & CIO',b'Traders Point Christian Church',b'CIO at Traders Point Christian Church',b'tps://www.linkedin.com/in/limitedwisdom'
76,b'R. Jeffrey Berwick',"b'IT Consultant | CIO, Healthcare'",b'Berwick Associates',"b'CIO, Director IT, Healthcare | Open to new opportunities'",b'tps://www.linkedin.com/in/rjberwick'
77,b'LinkedIn Member',b'',b'',b'',b''
78,b'Jimmy Gove',b'',b'',b'CIO at Gove Security Systems LLC',b'tps://www.linkedin.com/in/jimmy-gove-b42b991a'
79,b'LinkedIn Member',b'VP IT Consulting - CIO Advisory',b'WTA Consulting -- http://www.wtaconsulting.com/Pages/Services.aspx',b'',b''
80,b'Enea Gjoka',b'CIO',"b'AdLibertas, Inc.'",b'CIO at AdLibertas Inc.',b'tps://www.linkedin.com/in/egjoka'
81,b'Louise Moroney',b'Deputy CIO',b'NASA Glenn Research Center',b'Deputy CIO',b'tps://www.linkedin.com/in/louisemoroney'
82,b'Peter Anderson',b'CIO',b'City of Fort Worth',b'CIO at the Greater Cleveland Regional Transit Authority',b'tps://www.linkedin.com/in/peter-anderson-46b73511'
83,b'Tim McLaughlin',b'CIO',b'benefitexpress',"b'CIO, benefitexpress'",b'tps://www.linkedin.com/in/tim-mclaughlin-70822310'
84,b'Bob Bierwagen',b'VP and CIO',b'MPI Corporation',b'VP & CIO at MPI Corporation',b'tps://www.linkedin.com/in/bob-bierwagen-71a9932'
85,b'LinkedIn Member',b'CIO SilkRoute Global',b'SilkRoute Global',b'',b''
86,b'Sandra Sander',b'CIO',"b""STAHLS'""","b""CIO at STAHLS'""",b'tps://www.linkedin.com/in/sandrasander'
87,b'LinkedIn Member',b'',b'',b'',b''
88,b'Steve Hangen',b'',b'',b'CIO at Reynolds and Reynolds',b'tps://www.linkedin.com/in/steve-hangen-5167022'
89,b'Tony Facca',b'',b'',"b'Chief, CIO Integration Office at NASA Glenn Research Center'",b'tps://www.linkedin.com/in/tony-facca-43878b1'
90,b'RANJAN RAO',b'',b'',b'Deputy CIO at Ohio Department of Medicaid',b'tps://www.linkedin.com/in/ranjan-rao-749468101'
91,b'Daniel Orr',b'Chief Operating Officer / Deputy State CIO',"b'State of Ohio, Department of Administrative Services'",b'Chief Operating Officer / Deputy State CIO at State of Ohio',b'tps://www.linkedin.com/in/daniel-orr-41946b7'
92,b'Tim Ping',b'',b'',b'CIO at Indiana Dept of Natural Resources',b'tps://www.linkedin.com/in/timping'
93,b'LinkedIn Member',"b'CIO, North Deanery'",b'Archdiocese of Indianapolis',b'',b''
94,b'Bob Mains',b'',b'',"b'Senior Director, Application Services - Office of the CIO at The Ohio State University'",b'tps://www.linkedin.com/in/robertmains'
95,b'LinkedIn Member',b'',b'',b'',b''
96,b'Angelo Fanaras',b'VP/CIO',"b'Public Service Credit Union, Michigan'",b'VP/CIO at Public Service Credit Union',b'tps://www.linkedin.com/in/afanaras'
97,b'Brian Mullins',b'Chief Information Officer (CIO)',b'Radiology of Indiana',b'CIO at Radiology of Indiana',b'tps://www.linkedin.com/in/brian-mullins-83a4569'
98,b'LinkedIn Member',b'',b'',b'',b''
99,b'Eric Whitehead',b'Co-Founder and CIO',b'Over The Edge Technology',"b'Co-Founder and CIO, Over The Edge Technology'",b'tps://www.linkedin.com/in/eric-whitehead-5199a31'
100,b'Monte Main',b'',b'',"b'CIO at Delphia Consulting, LLC'",b'tps://www.linkedin.com/in/montemain'
101,b'Larry Marple',b'Interim IT Director-CIO / Senior Project Manager (PMP)',b'Marple Information Services Inc.',"b'Interim IT Manager-CIO / Project Manager-PMP during business transitions, technology changes. CISSP'",b'tps://www.linkedin.com/in/marple'
102,b'Michelle McClish',b'CIO/ Director of IT',b'Zepf Center',b'CIO/Director of IT | Zepf Center',b'tps://www.linkedin.com/in/mlmcclish'
103,b'Craig Silversides',b'',b'',"b'CIO - Chief Information Officer at Cyan Technology, Inc.'",b'tps://www.linkedin.com/in/craig-silversides-1149b55'
104,b'Jordan R Gray',"b'Senior Partner, CIO, Inventor-In-Chief'",b'Honeycomb Archive LLC',"b'Senior Director, CTO/CIO, Honeycomb Digital, LLC'",b'tps://www.linkedin.com/in/jordangray'
105,b'LinkedIn Member',b'',b'',b'',b''
106,b'Jason Barresi',b'',b'',b'CIO at Merrymeeting Inc.',b'tps://www.linkedin.com/in/jason-barresi-a6a25330'
107,b'Mark Richard',b'Client Exec/CIO',b'CareTech Solutions',b'Client Exec / CIO Port Huron Hospital',b'tps://www.linkedin.com/in/mark-richard-67b80612'
108,b'LinkedIn Member',b'',b'',b'',b''
109,b'LinkedIn Member',"b'SVP, CIO'",b'Learning Care Group',b'',b''
110,b'Jon Cook',b'',b'',b'CIO at Ohio House of Representatives',b'tps://www.linkedin.com/in/jon-cook-aa675b25'
111,b'LinkedIn Member',b'',b'',b'',b''
112,b'LinkedIn Member',b'',b'',b'',b''
113,b'Kari Day',"b'Domain CIO, SVP'",b'Comerica Bank',b'Domain CIO at Comerica Bank',b'tps://www.linkedin.com/in/karikday'
114,b'Aaron Woldman',b'CIO',b'Micro Advantage Inc.',b'CIO / VP at Micro Advantage Inc.',b'tps://www.linkedin.com/in/aaron-woldman-a321421'
115,b'LinkedIn Member',b'',b'',b'',b''
116,b'Dave Skalon',b'',b'',"b'J6 Deputy Chief of Staff, Information Management (CIO) at Joint Forces Headquarters, Indiana'",b'tps://www.linkedin.com/in/daveskalon'
117,b'LinkedIn Member',b'',b'',b'',b''
118,b'Jonathan Davis',b'CIO & Lead Architect',b'Trithium Solutions',b'CIO & Lead Architect',b'tps://www.linkedin.com/in/jonathan-davis-978aa73'
119,b'Matt Goward',b'',b'',"b'CIO at Bamboo Ventures, Inc.'",b'tps://www.linkedin.com/in/matt-goward-6277682'
120,b'Dennis Walsh',b'',b'',b'Consultant to CIO at General Motors',b'tps://www.linkedin.com/in/denniswalsh'
121,b'Martin Luffy',b'',b'',b'CIO at IBP',b'tps://www.linkedin.com/in/martin-luffy-724203'
122,b'LinkedIn Member',b'Owner | CIO | Systems Engineer',b'Wyatt Technology Group',b'',b''
123,b'LinkedIn Member',b'',b'',b'',b''
124,b'LinkedIn Member',b'Network Engineer and Fractional CIO',b'Safety Net',b'',b''
125,b'LinkedIn Member',"b'Director of Operations, CIO'","b'RCF Information Systems, Inc.'",b'',b''
126,b'Cindy Wilkins',b'Assistant to the CIO',b'Denison Univeristy',b'Assistant to the CIO',b'tps://www.linkedin.com/in/wilkinscindy'
127,b'Christopher Carson',b'',b'',b'CIO at Carson Enterprises LLC',b'tps://www.linkedin.com/in/christopher-carson-28552a34'
128,b'LinkedIn Member',"b'Deputy CIO/G-6, USAFMCOM'",b'U.S. Army Financial Management Command',b'',b''
129,b'Jonathan Giles',b'CIO',b'XG Security',b'CIO',b'tps://www.linkedin.com/in/jonathan-giles-9ab64958'
130,b'LinkedIn Member',b'CIO',b'Michigan Donor Family Council',b'',b''
131,b'David Wolverton',b'',b'',"b'CIO at Mental Health Service for Clark and Madison Counties, Inc.'",b'tps://www.linkedin.com/in/david-wolverton-44a7176'
132,b'LinkedIn Member',b'',b'',b'',b''
133,b'Ishreth Sameem',b'',b'',b'CIO/COO at 3SG Corporation',b'tps://www.linkedin.com/in/ishreth-sameem-3079355'
134,b'LinkedIn Member',b'',b'',b'',b''
135,b'Rick Bates',b'',b'',b'CIO at United Midwest Savings Bank',b'tps://www.linkedin.com/in/rick-bates-2876521'
136,b'LinkedIn Member',b'',b'',b'',b''
137,b'Timothy Arbuckle',b'CIO / Project Manager',"b'Unlimited Technologies, LLC'",b'CIO at Integrity Discovery Solutions (IDS)',b'tps://www.linkedin.com/in/timothy-arbuckle-6b667423'
138,b'LinkedIn Member',"b'V.P, CIO, Owner'","b'JDR Solutions, Inc'",b'',b''
139,b'LinkedIn Member',b'',b'',b'',b''
140,b'LinkedIn Member',b'',b'',b'',b''
141,b'LinkedIn Member',b'',b'',b'',b''
142,b'Arthi Perumalsamy',b'',b'',b'CIO at Highbrow Business Solutions',b'tps://www.linkedin.com/in/arthi-perumalsamy-45668aa2'
143,b'Jerry LaPorte',b'',b'',b'CIO at NetMD Business',b'tps://www.linkedin.com/in/jerry-laporte-50246854'
144,b'LinkedIn Member',b'',b'',b'',b''
145,b'Jim Null',b'',b'',b'Associate Athletic Director / CIO - Athletics and Business Advancement at The Ohio State University',b'tps://www.linkedin.com/in/jim-null-aaa8b25'
146,b'LinkedIn Member',b'',b'',b'',b''
147,b'LinkedIn Member',b'CFO/CIO',b'id3 Security',b'',b''
148,b'Tom Grabo',b'',b'',b'Owner/CIO at W3 Design',b'tps://www.linkedin.com/in/tgrabo'
149,b'LinkedIn Member',b'President / CIO',b'Upper Level Networks Inc.',b'',b''
150,b'Mary Queen Cool',b'',b'',b'Retired - CIO at State of Ohio - Office of the Attorney General',b'tps://www.linkedin.com/in/mary-queen-cool-7a4a9172'
151,b'LinkedIn Member',b'',b'',b'',b''
152,b'Paul Norton',b'',b'',b'CIO at Norton Consulting Enterprises',b'tps://www.linkedin.com/in/paul-norton-5705237'
153,b'LinkedIn Member',b'',b'',b'',b''
154,b'LinkedIn Member',b'',b'',b'',b''
155,b'LinkedIn Member',b'',b'',b'',b''
156,b'Linda Boban',b'',b'',b'CIO at L A Boban/ Onlineprofessorbios.com',b'tps://www.linkedin.com/in/linda-boban-4623353'
157,b'LinkedIn Member',b'Co-founder and CIO',b'Tagwhat',b'',b''
158,b'LinkedIn Member',b'',b'',b'',b''
159,b'LinkedIn Member',b'',b'',b'',b''
160,b'LinkedIn Member',b'',b'',b'',b''
161,b'LinkedIn Member',b'',b'',b'',b''
162,b'Chuck Rile',b'',b'',b'CIO at Solvaire Technologies',b'tps://www.linkedin.com/in/chuck-rile-9b778115'
163,b'LinkedIn Member',b'',b'',b'',b''
164,b'LinkedIn Member',b'',b'',b'',b''
165,b'LinkedIn Member',b'',b'',b'',b''
166,b'LinkedIn Member',b'',b'',b'',b''
167,b'LinkedIn Member',b'',b'',b'',b''
168,b'LinkedIn Member',b'',b'',b'',b''
169,b'LinkedIn Member',b'',b'',b'',b''
170,b'LinkedIn Member',b'',b'',b'',b''
171,b'LinkedIn Member',b'',b'',b'',b''
172,b'LinkedIn Member',b'',b'',b'',b''
173,b'LinkedIn Member',b'',b'',b'',b''
174,b'LinkedIn Member',b'',b'',b'',b''
175,b'LinkedIn Member',b'CIO',b'ITMCT',b'',b''
176,b'LinkedIn Member',b'',b'',b'',b''
177,b'John Travillian',b'',b'',b'CIO; Director I.T. at FXSource.com',b'tps://www.linkedin.com/in/john-travillian-5b3bbb3'
178,b'LinkedIn Member',b'',b'',b'',b''
179,b'LinkedIn Member',b'',b'',b'',b''
180,b'LinkedIn Member',b'',b'',b'',b''
181,b'LinkedIn Member',b'',b'',b'',b''
182,b'LinkedIn Member',b'',b'',b'',b''
183,b'LinkedIn Member',b'',b'',b'',b''
184,b'LinkedIn Member',b'',b'',b'',b''
185,b'LinkedIn Member',b'',b'',b'',b''
186,b'LinkedIn Member',b'',b'',b'',b''
187,b'Gary Watkins',"b'CIO, IT Shared Services'","b'KAR Auction Services, Inc'","b'Building Great Teams, Delivering Innovative Solutions & Developing Exceptional Talent.'",b'tps://www.linkedin.com/in/gary-watkins-4665613'
188,b'Michael Bommarito',b'CIO',b'Solid Logic Technology Inc.',"b'CEO, Co-Founder, LexPredict. Adviser, entrepreneur, educator, investor.'",b'tps://www.linkedin.com/in/bommarito'
189,b'Andy Harper',b'CIO',b'Diverse Tech Services',b'Experienced & Innovative IT Leader',b'tps://www.linkedin.com/in/andy-harper'
190,b'Jim Baubie III',b'Senior Vice President - Divisional CIO Enterprise Technology Strategy & Corporate Functions',b'Comerica Bank',b'Senior Technology Executive / Management Consultant',b'tps://www.linkedin.com/in/jabaubieiii'
191,b'John Montgomery',b'CIO',b'Dynamic Campus',"b'Chief Information Technology Officer at Madonna University, as part of Dynamic Campus team.'",b'tps://www.linkedin.com/in/john-montgomery-3376996'
192,b'Todd Langusch',b'CIO',"b'CIGL Consulting, Inc.'",b'Chief Information Officer',b'tps://www.linkedin.com/in/todd-langusch-a3406b1'
193,b'LinkedIn Member',b'CIO',b'Olympic Steel',b'',b''
194,b'Eliezer Ganon',b'CIO and Director of Business Development',b'Design Technology Group 3 D',b'Technology and Operations Strategy',b'tps://www.linkedin.com/in/eliezer-ganon-77089'
195,b'Jim Beidler',"b'Director II, Deputy CIO'",b'Columbus State Community College',b'Chief Technology Officer at Columbus State Community College',b'tps://www.linkedin.com/in/jim-beidler-4737bb8'
196,b'Vijay Pandiarajan',b'Vice President - Digital Transformation/Strategy - CIO Consulting',"b'ArborSpot, Inc'",b'VP | Digital Transformation Consulting | Serving Medium/Large Enterprises',b'tps://www.linkedin.com/in/vjpandiarajan'
197,b'Adil Qadir',"b'Senior Associate, CIO Advisory'",b'KPMG US',b'IT Strategist and TOGAF 9 Certified Enterprise Architect',b'tps://www.linkedin.com/in/qadiradil'
198,"b""Sean O'Rourke""",b'CIO',b'The HCI Group',"b'Healthcare Management & IS, Consilient Solutions, LLC'",b'tps://www.linkedin.com/in/seanaorourke'
199,b'Thomas R. Bender',b'Partner & CIO',b'NH Learning Solutions Corporation',b'Partner - NH Learning Solutions | IT Training & Business Training',b'tps://www.linkedin.com/in/thomasrbender'
200,b'Keith Fournier',b'Senior Management Consultant and Program Manager - CIO Advisory',b'Major Oak Consulting - A Verint Company',"b'Senior Management Consultant at Major Oak Consulting, A Verint Company'",b'tps://www.linkedin.com/in/keithfournier'
201,b'Chuck Johnson',b'CIO Leadership Program Director',b'Thirdware Consulting',b'General Manager - Americas at Thirdware Solution Inc',b'tps://www.linkedin.com/in/chuck-johnson-4073354'
202,"b'Shea Georgetti, CIO'",b'Chief Information Officer (CIO)',b'ServNet Technologies',"b'Helping SMBs successfully implement unified communications, cloud computing, and disaster recovery solutions.'",b'tps://www.linkedin.com/in/sheageorgetti'
203,b'Michael Keslar',"b'EVP, CIO Investment Services. Vice Chairman BNY Mellon Pennsylvania'",b'BNY Mellon',b'--',b'tps://www.linkedin.com/in/michael-keslar-71498b59'
204,b'Walter Hankins',b'CIO & Sr.Consultant',b'Discovery Data 7 Analytics LLC',"b'Experienced IT Executive, Business Intelligence Data Transformation and Analytics'",b'tps://www.linkedin.com/in/walter-hankins-76490a17'
205,b'Bob Travis',b'CIO - Fairfield Medical Center',b'McKesson Provider Technologies',b'Executive Director IT Outsourcing- McKesson Managed Services',b'tps://www.linkedin.com/in/bob-travis-95927616'
206,b'Tamara Hartman',b'Executive Assistant to CIO',b'North American Bancard',b'Executive Assistant at North American Bancard',b'tps://www.linkedin.com/in/tamara-hartman-8682a27'
207,b'Tim Heisler',b'CIO',b'MacEndeavours',b'Senior Business Leader Leveraging Technology',b'tps://www.linkedin.com/in/timheisler'
208,b'Brad Sudz',"b'Co-Founder, CIO, Mobile & Web Software Engineer'",b'Snap Terminal',b'Mobile & Web Software Engineer & Chief Information Officer at Snap Terminal',b'tps://www.linkedin.com/in/brad-sudz-7b75b252'
209,b'Carl Nathan Lee I',b'CIO/CEO',b'ITMCT Information Technology Management Control Team',b'Information Technology Management C.T.- UMADAOP CFRO Counselor- LJC Church Pastor- Col. Area Commisioner.',b'tps://www.linkedin.com/in/carl-nathan-lee-i-b5480640'
210,b'Ryan Dibble',"b'Co-Founder, CIO, General Counsel'",b'TherapyCharts LLC',b'Attorney & Entrepreneur',b'tps://www.linkedin.com/in/ryandibble'
211,b'Louis Leff',b'CIO and Medical Director',b'Foundation Internet',"b'Medical Director eRecord, UPMC Shadyside Hospital at UPMC'",b'tps://www.linkedin.com/in/louis-leff-48493632'
212,b'Michael H.',b'Co-Owner/CIO/Project Manager',b'Spoonie Farm',b'DoD Information Technology Specialist (Cybersecurity)',b'tps://www.linkedin.com/in/michael-h-59103a8'
213,b'Keith Byers',b'CIO',b'Quaker Windows & Doors',b'Quaker Windows & Doors',b'tps://www.linkedin.com/in/keith-byers-8740546'
