,name,position,company,description,linkedin_url
57,b'Adam Osterholt',b'Member of the CTO Ambassador Program',b'VMware',b'Staff Cloud Foundation Architect at VMware',b'tps://www.linkedin.com/in/adamosterholt'
58,b'Andrew Murgola',b'CTO',b'Vendera Mobile',"b'Software Engineer at 1 EDI Source, Inc.'",b'tps://www.linkedin.com/in/andrewmurgola'
59,b'Matt Nihiser',b'CTO & Co-founder',b'Insulink',b'Front-end Developer at The Scenery',b'tps://www.linkedin.com/in/nihiser'
60,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
61,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
62,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
63,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
64,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
65,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
66,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
67,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
68,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
69,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
70,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
71,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
72,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
73,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
74,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
75,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
76,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
77,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
78,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
79,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
80,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
81,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
82,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
83,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
84,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
85,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
86,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
87,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
88,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
89,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
90,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
91,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
92,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
93,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
94,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
95,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
96,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
97,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
98,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
99,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
100,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
101,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
102,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
103,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
104,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
105,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
106,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
107,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
108,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
109,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
110,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
111,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
112,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
113,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
114,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
115,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
116,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
117,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
118,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
119,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
120,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
121,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
122,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
123,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
124,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
125,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
126,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
127,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
128,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
129,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
130,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
131,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
132,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
133,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
134,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
135,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
136,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
137,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
138,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
139,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
140,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
141,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
142,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
143,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
144,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
145,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
146,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
147,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
148,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
149,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
150,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
151,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
152,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
153,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
154,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
155,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
156,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
157,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
158,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
159,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
160,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
161,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
162,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
163,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
164,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
165,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
166,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
167,b'Shawn Price',b'Co-founder & CTO',b'Healthy Roster',b'CTO at Healthy Roster',b'tps://www.linkedin.com/in/shawntprice'
168,b'Nilanjan Raychaudhuri',"b'Co-founder of StepItUp, CTO of ForgeX'",b'Forgex.org',b'CTO at Forgex.org',b'tps://www.linkedin.com/in/nraychaudhuri'
169,b'Chris Yuska',b'',b'',b'CTO at Kit & Coffee',b'tps://www.linkedin.com/in/chrisyuska'
170,b'Jim Wilson',"b'Chairman, Founder and CTO'",b'Insight Market Data',b'Founder of Insight Market Data',b'tps://www.linkedin.com/in/imdjim'
171,b'Christopher Reynolds',b'CTO',b'CSW Farms Foundation',"b'Co Founder at Esmeer, LLC'",b'tps://www.linkedin.com/in/christopher-reynolds-157699b3'
172,b'Dan Houseman',b'CTO',b'Bunny Paige',b'Machine Learning Engineer at Drips',b'tps://www.linkedin.com/in/danhouseman'
173,b'Matt Wyen',b'CTO/Principal',b'Simplicity Virtual LLP',b'Chief Technology Officer at Simplicity Virtual',b'tps://www.linkedin.com/in/matthewwyen'
174,b'John Lauletta',"b'Chairman, CEO, CTO'","b'Exacter, Inc.'",b'Visiting Scientist at University of Akron',b'tps://www.linkedin.com/in/john-lauletta-0b0b024'
175,b'Michael Hanna',b'Co Founder & CTO',b'Rentaba',b'IT Systems Engineer Senior at Progressive Insurance',b'tps://www.linkedin.com/in/michaelchanna'
176,b'Harry Bhatia',b'President/CTO',"b'Net Activity, Inc.'","b'Owner, Net Activity, Inc.'",b'tps://www.linkedin.com/in/harry-bhatia-3401675'
